"","danceability","energy","loudness","tempo","valence"
"8646",0.788,0.516,-6.807,81.497,0.235
"8647",0.643,0.465,-10.562,126.79,0.505
"8648",0.774,0.851,-3.634,90.119,0.694
"8649",0.804,0.56,-6.682,85.023,0.272
"8650",0.572,0.631,-8.389,77.519,0.219
"8651",0.419,0.655,-6.679,76.835,0.353
"8652",0.628,0.877,-3.016,142.034,0.199
"8653",0.7,0.938,-1.935,159.98,0.316
"8654",0.751,0.621,-7.187,93.02,0.419
"8655",0.938,0.382,-8.548,120.045,0.66
"8656",0.903,0.378,-7.05,119.994,0.867
"8657",0.779,0.671,-5.829,104.953,0.718
"8658",0.552,0.618,-6.757,132.765,0.399
"8659",0.658,0.626,-6.069,158.147,0.738
"8660",0.811,0.691,-7.88,130.007,0.84
"8661",0.773,0.819,-5.946,92.99,0.585
"8662",0.824,0.711,-7.279,130.027,0.683
"8663",0.807,0.887,-3.892,160.517,0.78
"8664",0.96,0.547,-6.992,121.01,0.186
"8665",0.782,0.742,-2.25,122.031,0.398
"8666",0.618,0.727,-7.224,164.992,0.401
"8667",0.597,0.65,-7.213,78.52,0.732
"8668",0.72,0.734,-6.492,126.99,0.794
"8669",0.818,0.803,-4.282,106.97,0.632
"8670",0.865,0.718,-3.882,153.548,0.476
"8671",0.503,0.64,-9.254,89.964,0.154
"8672",0.837,0.481,-8.522,122.98,0.578
"8673",0.687,0.774,-3.851,148.05,0.763
"8674",0.75,0.891,-3.738,128.065,0.553
"8675",0.652,0.795,-5.192,135.018,0.788
"8676",0.598,0.496,-9.309,128.06,0.725
"8677",0.809,0.82,-4.741,87.941,0.718
"8678",0.83,0.615,-6.221,101.031,0.376
"8679",0.629,0.749,-5.414,130.016,0.69
"8680",0.77,0.767,-6.289,119.946,0.246
"8681",0.733,0.511,-8.594,99.914,0.38
"8682",0.811,0.526,-7.003,149.954,0.248
"8683",0.765,0.704,-4.589,147.055,0.498
"8684",0.789,0.524,-7.942,138.064,0.343
"8685",0.88,0.428,-8.28,100.007,0.333
"8686",0.776,0.624,-5.478,77.534,0.57
"8687",0.834,0.73,-3.714,155.008,0.446
"8688",0.728,0.607,-8.417,129.938,0.445
"8689",0.736,0.482,-8.242,140.064,0.608
"8690",0.85,0.569,-8.152,80.02,0.294
"8691",0.905,0.586,-6.634,89.999,0.292
"8692",0.797,0.844,-5.482,170.142,0.52
"8693",0.709,0.682,-6.213,136.943,0.16
"8694",0.912,0.412,-8.074,154.983,0.422
"8695",0.763,0.628,-5.85,140.958,0.193
"8696",0.848,0.662,-6.596,127.015,0.35
"8697",0.817,0.646,-5.12,162.898,0.835
"8698",0.792,0.743,-2.806,150.024,0.742
"8699",0.884,0.346,-8.228,75.016,0.376
"8700",0.757,0.69,-5.327,132.064,0.914
"8701",0.886,0.427,-10.028,108.034,0.23
"8702",0.656,0.542,-7.358,166.111,0.551
"8703",0.876,0.786,-4.884,153.068,0.575
"8704",0.724,0.576,-6.71,105.414,0.0608
"8705",0.654,0.584,-7.411,159.899,0.284
"8706",0.855,0.694,-4.393,122.078,0.49
"8707",0.901,0.529,-7.94,144.941,0.343
"8708",0.699,0.558,-7.622,79.992,0.493
"8709",0.646,0.756,-9.017,193.881,0.596
"8710",0.745,0.346,-7.709,203.911,0.112
"8711",0.917,0.786,-4.921,143.038,0.441
"8712",0.716,0.729,-6.313,131.975,0.276
"8713",0.775,0.513,-7.653,137.032,0.585
"8714",0.735,0.482,-9.445,181.995,0.315
"8715",0.921,0.748,-5.093,139.979,0.801
"8716",0.644,0.591,-5.16,149.986,0.465
"8717",0.617,0.783,-5.519,147.023,0.158
"8718",0.796,0.722,-4.131,89.992,0.673
"8719",0.62,0.667,-4.971,136.119,0.274
"8720",0.931,0.387,-9.127,125.978,0.376
"8721",0.71,0.826,-5.197,127.947,0.735
"8722",0.707,0.82,-5.953,140.071,0.566
"8723",0.652,0.678,-6.183,72.989,0.28
"8724",0.955,0.492,-8.444,130.062,0.904
"8725",0.726,0.576,-10.365,159.12,0.129
"8726",0.858,0.65,-4.919,147.031,0.653
"8727",0.85,0.785,-4.963,145.063,0.718
"8728",0.691,0.75,-3.934,143.744,0.345
"8729",0.693,0.893,-0.257,171.971,0.515
"8730",0.796,0.522,-4.977,125.011,0.379
"8731",0.79,0.629,-4.055,170.023,0.267
"8732",0.922,0.581,-7.495,140.022,0.595
"8733",0.487,0.789,-3.69,150.007,0.0564
"8734",0.72,0.735,-3.188,160.093,0.243
"8735",0.854,0.447,-9.113,110.084,0.223
"8736",0.958,0.705,-4.916,124.997,0.516
"8737",0.6,0.769,-6.089,178.081,0.491
"8738",0.603,0.796,-5.698,76.118,0.187
"8739",0.669,0.574,-6.442,120.013,0.273
"8740",0.525,0.949,-1.809,87.833,0.418
"8741",0.449,0.597,-4.401,134.598,0.505
"8742",0.854,0.817,-3.833,145.976,0.704
"8743",0.767,0.625,-3.533,144.927,0.647
"8744",0.8,0.578,-5.144,143.01,0.367
"8745",0.826,0.615,-7.979,98.056,0.543
"8746",0.798,0.867,-5.971,109.04,0.668
"8747",0.757,0.69,-5.327,132.064,0.914
"8748",0.834,0.73,-3.714,155.008,0.446
"8749",0.956,0.544,-6.41,104.011,0.127
"8750",0.85,0.785,-4.963,145.063,0.718
"8751",0.669,0.574,-6.442,120.013,0.273
"8752",0.615,0.698,-3.212,80.024,0.437
"8753",0.796,0.68,-4.853,164.932,0.565
"8754",0.639,0.815,-4.962,159.903,0.4
"8755",0.765,0.704,-4.589,147.055,0.498
"8756",0.855,0.694,-4.393,122.078,0.49
"8757",0.763,0.572,-7.312,151.93,0.25
"8758",0.561,0.779,-5.107,81.965,0.235
"8759",0.715,0.617,-5.558,176.108,0.289
"8760",0.917,0.786,-4.921,143.038,0.441
"8761",0.732,0.543,-6.018,146.047,0.572
"8762",0.936,0.495,-6.062,139.951,0.299
"8763",0.767,0.543,-7.881,106.029,0.485
"8764",0.802,0.463,-8.379,103.961,0.291
"8765",0.741,0.555,-8.087,119.971,0.447
"8766",0.835,0.747,-5.253,101.022,0.672
"8767",0.814,0.495,-7.405,140.885,0.347
"8768",0.83,0.546,-5.716,182.973,0.535
"8769",0.931,0.387,-9.127,125.978,0.376
"8770",0.792,0.704,-5.637,154.938,0.38
"8771",0.655,0.706,-6.702,86.106,0.289
"8772",0.797,0.5,-6.964,106.957,0.492
"8773",0.662,0.784,-7.164,98.729,0.107
"8774",0.874,0.492,-7.399,127.067,0.587
"8775",0.52,0.538,-8.109,141.894,0.177
"8776",0.487,0.789,-3.69,150.007,0.0564
"8777",0.722,0.88,-3.989,92.024,0.79
"8778",0.754,0.635,-6.792,192.961,0.864
"8779",0.902,0.819,-3.321,89,0.746
"8780",0.899,0.467,-8.608,120.038,0.475
"8781",0.482,0.453,-8.864,134.799,0.17
"8782",0.812,0.577,-6.133,150.043,0.469
"8783",0.716,0.617,-8.126,112.006,0.702
"8784",0.537,0.756,-6.524,81.449,0.714
"8785",0.9,0.385,-12.189,99.964,0.488
"8786",0.832,0.838,-2.713,134.966,0.528
"8787",0.759,0.498,-10.615,126.972,0.244
"8788",0.671,0.565,-7.401,150.014,0.561
"8789",0.512,0.734,-5.448,93.995,0.168
"8790",0.646,0.648,-8.602,75.004,0.466
"8791",0.778,0.667,-6.056,76.983,0.764
"8792",0.72,0.802,-5.797,124.043,0.723
"8793",0.641,0.922,-4.457,146.078,0.847
"8794",0.583,0.732,-5.728,145.992,0.276
"8795",0.742,0.713,-5.522,120.032,0.879
"8796",0.646,0.795,-3.293,89.99,0.796
"8797",0.755,0.838,-4.5,126.877,0.473
"8798",0.608,0.86,-5.324,127.075,0.437
"8799",0.66,0.867,-4.285,93.033,0.377
"8800",0.635,0.691,-4.862,82.142,0.638
"8801",0.781,0.445,-6.061,78.998,0.591
"8802",0.599,0.803,-3.641,126.057,0.233
"8803",0.726,0.769,-5.043,97.985,0.733
"8804",0.705,0.769,-5.526,107.939,0.59
"8805",0.725,0.68,-5.465,119.939,0.76
"8806",0.421,0.791,-4.998,130.075,0.499
"8807",0.435,0.837,-8.126,124.913,0.778
"8808",0.694,0.712,-3.923,98.022,0.799
"8809",0.654,0.76,-3.669,99.945,0.41
"8810",0.748,0.819,-4.032,110.645,0.792
"8811",0.765,0.473,-5.829,119.992,0.34
"8812",0.579,0.865,-4.692,104.99,0.358
"8813",0.677,0.89,-5.46,96.009,0.622
"8814",0.459,0.587,-6.983,113.901,0.581
"8815",0.792,0.523,-7.856,86.311,0.545
"8816",0.734,0.637,-5.677,169.977,0.648
"8817",0.621,0.306,-9.78,111.926,0.0853
"8818",0.56,0.592,-6.951,112.684,0.564
"8819",0.378,0.638,-5.576,184.086,0.735
"8820",0.446,0.757,-5.177,102.88,0.421
"8821",0.399,0.787,-2.88,117.089,0.572
"8822",0.782,0.6,-6.532,120.05,0.612
"8823",0.584,0.7,-4.275,124.944,0.438
"8824",0.767,0.695,-7.153,118.99,0.896
"8825",0.671,0.916,-4.014,126.01,0.803
"8826",0.748,0.524,-5.599,95.01,0.661
"8827",0.803,0.569,-7.392,107.986,0.809
"8828",0.756,0.589,-5.093,146.928,0.811
"8829",0.655,0.699,-4.421,86.704,0.802
"8830",0.803,0.631,-4.213,104.999,0.659
"8831",0.607,0.718,-4.095,101.821,0.551
"8832",0.589,0.651,-5.097,90.011,0.166
"8833",0.648,0.785,-5.414,160.02,0.943
"8834",0.661,0.651,-3.771,87.46,0.368
"8835",0.585,0.606,-5.575,114.088,0.257
"8836",0.571,0.815,-3.267,120.008,0.664
"8837",0.612,0.921,-2.879,139.986,0.453
"8838",0.687,0.722,-3.567,92.995,0.493
"8839",0.563,0.864,-4.066,119.964,0.439
"8840",0.702,0.705,-6.666,154.911,0.743
"8841",0.503,0.843,-4.991,128.63,0.778
"8842",0.672,0.622,-7.421,100.016,0.561
"8843",0.711,0.696,-5.05,80.512,0.694
"8844",0.711,0.796,-5.87,109.991,0.901
"8845",0.655,0.56,-6.857,140.975,0.599
"8846",0.564,0.904,-3.808,124.102,0.637
"8847",0.539,0.859,-4.465,89.937,0.456
"8848",0.565,0.855,-4.189,74.98,0.852
"8849",0.552,0.402,-7.431,103.313,0.382
"8850",0.705,0.761,-4.579,99.986,0.819
"8851",0.51,0.386,-8.391,86.36,0.266
"8852",0.631,0.44,-5.948,136.033,0.418
"8853",0.549,0.869,-4.905,91.988,0.433
"8854",0.612,0.671,-4.448,149.986,0.7
"8855",0.598,0.893,-3.136,100.031,0.667
"8856",0.758,0.867,-5.087,102.018,0.964
"8857",0.523,0.865,-4.697,135.115,0.325
"8858",0.707,0.531,-7.014,106.992,0.417
"8859",0.641,0.84,-6.044,112.99,0.545
"8860",0.628,0.708,-7.045,111.047,0.276
"8861",0.375,0.889,-3.704,199.669,0.881
"8862",0.567,0.622,-4.29,135.97,0.336
"8863",0.659,0.902,-6.192,124.985,0.809
"8864",0.517,0.776,-5.271,96.002,0.448
"8865",0.623,0.828,-4.272,82.059,0.953
"8866",0.677,0.556,-6.544,80.009,0.521
"8867",0.434,0.831,-4.774,156.034,0.596
"8868",0.652,0.712,-4.588,120.063,0.553
"8869",0.513,0.949,-1.723,159.985,0.797
"8870",0.628,0.757,-3.561,96.016,0.727
"8871",0.552,0.698,-4.817,90.006,0.6
"8872",0.552,0.573,-6.585,182.14,0.525
"8873",0.533,0.907,-3.793,150.99,0.7
"8874",0.713,0.527,-7.512,123.006,0.445
"8875",0.595,0.542,-6.443,130.05,0.217
"8876",0.731,0.614,-7.525,80.025,0.508
"8877",0.594,0.808,-5.749,144.028,0.73
"8878",0.471,0.791,-4.817,128.007,0.355
"8879",0.609,0.807,-7.221,119.073,0.492
"8880",0.687,0.75,-4.537,98.987,0.911
"8881",0.432,0.796,-2.952,183.935,0.563
"8882",0.575,0.571,-7.906,105.049,0.449
"8883",0.687,0.641,-5.814,120.04,0.663
"8884",0.697,0.82,-4.275,94.995,0.815
"8885",0.606,0.652,-6.982,97.155,0.476
"8886",0.543,0.88,-4.204,144.057,0.483
"8887",0.644,0.713,-7.148,95.999,0.468
"8888",0.629,0.464,-8.72,156.051,0.523
"8889",0.738,0.718,-5.777,125.047,0.685
"8890",0.563,0.745,-4.753,121.015,0.28
"8891",0.386,0.799,-3.789,86.333,0.391
"8892",0.609,0.68,-6.316,140.013,0.561
"8893",0.688,0.757,-5.202,120.031,0.941
"8894",0.834,0.73,-3.714,155.008,0.446
"8895",0.757,0.501,-5.593,89.931,0.91
"8896",0.717,0.605,-5.68,81.047,0.387
"8897",0.815,0.518,-6.594,151.891,0.877
"8898",0.683,0.562,-10.315,98.027,0.149
"8899",0.841,0.798,-4.206,95.948,0.591
"8900",0.826,0.615,-7.979,98.056,0.543
"8901",0.818,0.54,-6.35,97.064,0.174
"8902",0.743,0.87,-2.188,99.075,0.884
"8903",0.9,0.653,-6.962,112.503,0.399
"8904",0.8,0.578,-5.144,143.01,0.367
"8905",0.738,0.629,-4.882,146.067,0.319
"8906",0.669,0.574,-6.442,120.013,0.273
"8907",0.931,0.387,-9.127,125.978,0.376
"8908",0.763,0.572,-7.312,151.93,0.25
"8909",0.765,0.704,-4.589,147.055,0.498
"8910",0.656,0.542,-7.358,166.11,0.551
"8911",0.743,0.339,-7.678,203.927,0.118
"8912",0.52,0.538,-8.109,141.894,0.177
"8913",0.702,0.725,-5.129,131.923,0.602
"8914",0.699,0.558,-7.622,79.992,0.493
"8915",0.753,0.616,-7.34,156.83,0.287
"8916",0.53,0.519,-5.998,144.993,0.462
"8917",0.611,0.466,-11.361,192.08,0.223
"8918",0.792,0.743,-2.806,150.024,0.742
"8919",0.694,0.63,-6.84,90.045,0.341
"8920",0.716,0.729,-6.313,131.975,0.276
"8921",0.754,0.342,-8.677,128.981,0.423
"8922",0.646,0.648,-8.602,75.004,0.466
"8923",0.843,0.643,-8.42,150.033,0.851
"8924",0.664,0.617,-4.668,98.986,0.275
"8925",0.757,0.69,-5.327,132.064,0.914
"8926",0.595,0.718,-4.589,84.615,0.599
"8927",0.741,0.731,-5.759,100.029,0.667
"8928",0.759,0.498,-10.615,126.972,0.244
"8929",0.62,0.73,-9.659,120.035,0.427
"8930",0.843,0.58,-4.271,98.023,0.638
"8931",0.723,0.734,-3.736,86.938,0.891
"8932",0.798,0.867,-5.971,109.04,0.668
"8933",0.71,0.814,-4.575,155.02,0.714
"8934",0.593,0.294,-10.072,113.847,0.152
"8935",0.917,0.786,-4.921,143.038,0.441
"8936",0.803,0.263,-19.313,80.028,0.264
"8937",0.554,0.61,-7.229,80.948,0.497
"8938",0.733,0.63,-4.296,149.989,0.832
"8939",0.824,0.47,-8.767,69.968,0.602
"8940",0.633,0.385,-6.68,128.855,0.413
"8941",0.81,0.458,-7.495,125.049,0.493
"8942",0.928,0.675,-3.535,105.952,0.794
"8943",0.524,0.364,-10.209,75.24,0.436
"8944",0.671,0.837,-4.828,88.838,0.686
"8945",0.604,0.551,-5.768,76.067,0.423
"8946",0.746,0.703,-4.179,166.043,0.667
"8947",0.654,0.912,-3.175,75.069,0.226
"8948",0.898,0.935,-2.744,150.016,0.884
"8949",0.642,0.933,-2.887,150.039,0.158
"8950",0.312,0.892,-2.529,112.639,0.033
"8951",0.341,0.995,0.052,160.311,0.0801
"8952",0.754,0.82,-5.204,124.985,0.336
"8953",0.443,0.96,-2.413,150.229,0.237
"8954",0.488,0.842,-2.067,73.566,0.481
"8955",0.63,0.902,-3.205,159.98,0.452
"8956",0.739,0.909,-2.942,150.158,0.35
"8957",0.502,0.944,-3.984,159.764,0.782
"8958",0.766,0.839,-5.123,124.992,0.113
"8959",0.625,0.853,-5.709,144.023,0.352
"8960",0.633,0.869,-5.847,74.943,0.62
"8961",0.731,0.725,-5.21,149.963,0.351
"8962",0.307,0.828,-3.37,149.86,0.2
"8963",0.669,0.975,-1.328,75.018,0.0789
"8964",0.768,0.878,-6.737,140.025,0.613
"8965",0.468,0.962,-3.318,170.085,0.0759
"8966",0.457,0.899,-2.591,147.268,0.298
"8967",0.658,0.974,-2.682,150.098,0.685
"8968",0.72,0.816,-3.313,125.074,0.487
"8969",0.702,0.788,-1.455,163.903,0.645
"8970",0.596,0.871,-2.616,150.018,0.277
"8971",0.732,0.992,-3.216,149.943,0.664
"8972",0.527,0.951,-2.146,149.825,0.532
"8973",0.697,0.88,-6.498,81.471,0.67
"8974",0.557,0.889,-4.045,142.015,0.173
"8975",0.731,0.95,-2.705,135.081,0.249
"8976",0.79,0.779,-2.642,150.115,0.228
"8977",0.546,0.993,-2.068,150,0.445
"8978",0.785,0.745,-3.478,144.067,0.379
"8979",0.63,0.851,-4.61,150.054,0.573
"8980",0.489,0.865,-3.694,144.941,0.4
"8981",0.803,0.914,-3.297,130.067,0.695
"8982",0.607,0.971,-4.829,145.992,0.405
"8983",0.554,0.909,-3.041,79.616,0.917
"8984",0.636,0.904,-2.411,150.023,0.466
"8985",0.709,0.96,-3.891,160.065,0.882
"8986",0.379,0.946,-4.71,149.929,0.506
"8987",0.674,0.943,-3.343,100.001,0.398
"8988",0.595,0.827,-1.959,145.114,0.392
"8989",0.642,0.939,-4.618,159.893,0.565
"8990",0.738,0.988,-1.319,150.015,0.402
"8991",0.563,0.939,-4.864,149.914,0.385
"8992",0.565,0.988,-1.448,150.05,0.0316
"8993",0.836,0.491,-8.189,131.992,0.273
"8994",0.565,0.99,-3.096,149.872,0.501
"8995",0.8,0.706,-6.134,145.938,0.394
"8996",0.577,0.97,-3.207,145.001,0.167
"8997",0.789,0.861,-5.351,99.971,0.411
"8998",0.733,0.785,-2.446,150.037,0.539
"8999",0.601,0.973,-2.709,150.07,0.137
"9000",0.576,0.88,-2.01,87.969,0.514
"9001",0.753,0.905,-3.311,127.069,0.585
"9002",0.626,0.704,-5.718,140.005,0.194
"9003",0.921,0.586,-7.77,96.042,0.657
"9004",0.548,0.704,-5.967,78.511,0.338
"9005",0.587,0.712,-6.312,97.991,0.374
"9006",0.661,0.855,-6.263,140.02,0.124
"9007",0.793,0.761,-4.959,145.008,0.275
"9008",0.611,0.543,-5.288,174.862,0.561
"9009",0.757,0.501,-5.593,89.931,0.91
"9010",0.754,0.342,-8.677,128.981,0.423
"9011",0.769,0.479,-5.339,96.051,0.803
"9012",0.74,0.613,-4.88,75.023,0.473
"9013",0.611,0.466,-11.361,192.08,0.223
"9014",0.901,0.522,-8.304,104.053,0.329
"9015",0.767,0.538,-6.044,81.031,0.343
"9016",0.71,0.814,-4.575,155.02,0.714
"9017",0.75,0.789,-5.058,135.954,0.467
"9018",0.917,0.786,-4.921,143.038,0.441
"9019",0.743,0.87,-2.188,99.075,0.884
"9020",0.567,0.913,-6.471,93.35,0.792
"9021",0.717,0.605,-5.68,81.047,0.387
"9022",0.629,0.657,-5.853,79.953,0.468
"9023",0.605,0.335,-10.49,141.839,0.455
"9024",0.763,0.708,-6.297,160.035,0.732
"9025",0.56,0.68,-7.648,89.391,0.319
"9026",0.743,0.339,-7.678,203.927,0.118
"9027",0.68,0.563,-5.843,145.028,0.374
"9028",0.9,0.653,-6.962,112.503,0.399
"9029",0.73,0.86,-3.532,129.952,0.647
"9030",0.879,0.662,-6.162,117.975,0.723
"9031",0.738,0.629,-4.882,146.067,0.319
"9032",0.511,0.566,-7.23,83.903,0.218
"9033",0.925,0.308,-6.562,122.099,0.265
"9034",0.753,0.66,-6.542,95.003,0.182
"9035",0.705,0.816,-7.046,94.211,0.929
"9036",0.964,0.346,-9.309,119.958,0.562
"9037",0.755,0.594,-5.906,178.929,0.237
"9038",0.83,0.546,-5.716,182.973,0.535
"9039",0.777,0.624,-5.094,145.099,0.366
"9040",0.931,0.387,-9.127,125.978,0.376
"9041",0.697,0.552,-10.271,75.235,0.278
"9042",0.892,0.651,-8.645,105.814,0.599
"9043",0.699,0.558,-7.622,79.992,0.493
"9044",0.664,0.617,-4.668,98.986,0.275
"9045",0.735,0.482,-9.445,181.995,0.315
"9046",0.812,0.586,-6.505,100.062,0.323
"9047",0.902,0.819,-3.321,89,0.746
"9048",0.794,0.448,-4.771,120.055,0.588
"9049",0.747,0.834,-2.867,128.005,0.687
"9050",0.752,0.488,-7.05,136.041,0.533
"9051",0.77,0.607,-6.102,150.006,0.747
"9052",0.844,0.935,-3.585,118.999,0.958
"9053",0.868,0.512,-7.29,143.169,0.208
"9054",0.737,0.77,-7.753,158.351,0.431
"9055",0.642,0.614,-5.335,99.572,0.43
"9056",0.941,0.634,-8.221,113.323,0.276
"9057",0.869,0.56,-7.59,147.9,0.392
"9058",0.589,0.884,-4.313,163.88,0.562
"9059",0.79,0.629,-4.055,170.023,0.267
"9060",0.736,0.495,-8.642,120.993,0.678
"9061",0.852,0.787,-4.134,87.976,0.701
"9062",0.726,0.681,-5.743,144.034,0.311
"9063",0.833,0.549,-7.215,175.954,0.328
"9064",0.895,0.839,-4.512,149.951,0.756
"9065",0.828,0.706,-7.642,127.993,0.359
"9066",0.733,0.63,-4.296,149.989,0.832
"9067",0.899,0.751,-4.063,140.029,0.636
"9068",0.912,0.836,-7.615,111.7,0.724
"9069",0.956,0.72,-13.476,127.872,0.961
"9070",0.947,0.626,-10.106,100.6,0.724
"9071",0.852,0.803,-6.929,96.2,0.752
"9072",0.767,0.776,-8.915,111.686,0.608
"9073",0.926,0.851,-5.435,117.556,0.838
"9074",0.792,0.503,-8.359,87.847,0.663
"9075",0.918,0.417,-12.754,102.604,0.76
"9076",0.862,0.663,-9.004,85.308,0.837
"9077",0.892,0.502,-16.892,98.838,0.381
"9078",0.834,0.878,-9.484,102.848,0.418
"9079",0.964,0.889,-5.169,121.144,0.552
"9080",0.941,0.696,-11.874,125.5,0.853
"9081",0.602,0.726,-8.937,97.765,0.693
"9082",0.909,0.718,-7.399,113.038,0.895
"9083",0.878,0.951,-5.077,111.334,0.607
"9084",0.804,0.782,-6.224,116.806,0.346
"9085",0.812,0.71,-8.891,98.217,0.281
"9086",0.941,0.727,-11.592,128.746,0.623
"9087",0.96,0.405,-13.435,116.336,0.646
"9088",0.862,0.424,-13.717,105.498,0.564
"9089",0.863,0.676,-9.949,111.022,0.538
"9090",0.895,0.522,-12.866,98.478,0.269
"9091",0.606,0.868,-13.493,98.832,0.28
"9092",0.787,0.686,-13.943,99.794,0.658
"9093",0.882,0.814,-5.214,99.689,0.854
"9094",0.907,0.442,-15.911,96.723,0.783
"9095",0.823,0.745,-6.637,91.919,0.58
"9096",0.822,0.447,-9.836,179.837,0.556
"9097",0.844,0.522,-13.277,115.267,0.771
"9098",0.796,0.701,-10.857,102.079,0.475
"9099",0.881,0.636,-13.617,108.863,0.616
"9100",0.878,0.835,-16.385,93.998,0.727
"9101",0.891,0.319,-16.099,92.649,0.687
"9102",0.712,0.895,-4.212,96.338,0.727
"9103",0.847,0.92,-7.261,93.532,0.519
"9104",0.919,0.975,-5.636,102.982,0.884
"9105",0.913,0.351,-13.57,91.499,0.727
"9106",0.816,0.471,-13.244,95.248,0.742
"9107",0.849,0.803,-6.775,90.873,0.738
"9108",0.787,0.829,-12.218,110.182,0.798
"9109",0.836,0.728,-12.058,100.842,0.599
"9110",0.83,0.817,-6.539,107.908,0.622
"9111",0.822,0.702,-13.507,115.777,0.792
"9112",0.944,0.805,-9.578,113.993,0.833
"9113",0.885,0.833,-7.325,97.812,0.806
"9114",0.947,0.672,-13.819,109.55,0.741
"9115",0.922,0.959,-3.542,94.674,0.51
"9116",0.766,0.902,-6.36,95.883,0.958
"9117",0.883,0.465,-13.766,98.431,0.856
"9118",0.829,0.852,-4.655,103.127,0.713
"9119",0.865,0.82,-7.891,114.303,0.868
"9120",0.84,0.72,-9.561,98.377,0.343
"9121",0.895,0.627,-13.447,103.112,0.674
"9122",0.779,0.641,-11.228,164.976,0.885
"9123",0.813,0.45,-14.59,90.859,0.827
"9124",0.702,0.828,-7.609,122.757,0.45
"9125",0.869,0.823,-5.069,90.725,0.872
"9126",0.765,0.872,-6.993,118.074,0.901
"9127",0.669,0.768,-9.089,185.884,0.943
"9128",0.901,0.697,-3.439,93.941,0.67
"9129",0.801,0.908,-6.554,87.279,0.805
"9130",0.821,0.774,-3.418,93.425,0.547
"9131",0.6,0.706,-7.899,173.926,0.58
"9132",0.868,0.646,-4.674,88.641,0.67
"9133",0.889,0.816,-4.67,96.056,0.777
"9134",0.647,0.514,-10.05,79.974,0.387
"9135",0.925,0.737,-1.292,133.946,0.603
"9136",0.763,0.786,-6.472,93.857,0.504
"9137",0.761,0.847,-3.068,91.519,0.765
"9138",0.792,0.82,-3.58,82.363,0.793
"9139",0.778,0.578,-7.22,84.487,0.758
"9140",0.92,0.891,-2.398,95.295,0.311
"9141",0.873,0.719,-5.948,93.281,0.858
"9142",0.849,0.521,-12.999,95.262,0.763
"9143",0.549,0.853,-4.293,94.695,0.346
"9144",0.934,0.735,-6.668,101.368,0.768
"9145",0.601,0.422,-13.364,132.456,0.563
"9146",0.921,0.836,-3.978,95.187,0.581
"9147",0.671,0.737,-5.131,90.519,0.197
"9148",0.879,0.573,-8.113,91.037,0.73
"9149",0.845,0.884,-4.506,104.536,0.904
"9150",0.479,0.549,-10.551,180.985,0.576
"9151",0.854,0.71,-6.32,106.894,0.818
"9152",0.535,0.505,-8.926,99.935,0.495
"9153",0.654,0.637,-6.915,81.947,0.364
"9154",0.833,0.619,-5.595,109.92,0.901
"9155",0.9,0.619,-6.518,94.121,0.864
"9156",0.735,0.797,-4.611,170.444,0.731
"9157",0.677,0.54,-14.439,95.116,0.469
"9158",0.879,0.564,-7.682,93.908,0.523
"9159",0.833,0.681,-6.248,85.497,0.839
"9160",0.897,0.612,-10.489,102.305,0.767
"9161",0.879,0.538,-6.144,108.155,0.896
"9162",0.612,0.659,-6.995,99.137,0.393
"9163",0.692,0.833,-3.974,96.814,0.692
"9164",0.939,0.68,-7.29,96.916,0.81
"9165",0.846,0.42,-13.927,96.194,0.633
"9166",0.813,0.703,-5.077,94.828,0.241
"9167",0.758,0.519,-10.58,92.872,0.617
"9168",0.752,0.753,-7.721,102.549,0.604
"9169",0.781,0.589,-4.827,90.437,0.864
"9170",0.792,0.701,-7.198,103.888,0.251
"9171",0.862,0.642,-13.652,99.201,0.765
"9172",0.718,0.847,-4.876,91.158,0.888
"9173",0.679,0.509,-7.31,144.29,0.534
"9174",0.848,0.666,-6.547,96.662,0.744
"9175",0.699,0.793,-4.856,94.138,0.929
"9176",0.906,0.623,-6.711,99.498,0.715
"9177",0.843,0.7,-3.249,95.05,0.675
"9178",0.814,0.481,-5.183,96.252,0.193
"9179",0.678,0.77,-4.399,90,0.412
"9180",0.918,0.734,-2.832,97.044,0.608
"9181",0.682,0.505,-11.709,89.954,0.4
"9182",0.752,0.782,-5.147,90.854,0.487
"9183",0.591,0.855,-8.339,136.734,0.78
"9184",0.877,0.74,-5.885,95.224,0.754
"9185",0.838,0.72,-6.593,93.76,0.845
"9186",0.794,0.95,-8.78,94.984,0.324
"9187",0.805,0.754,-6.679,90.214,0.844
"9188",0.52,0.847,-5.3,177.371,0.799
"9189",0.734,0.864,-6.119,105.933,0.47
"9190",0.749,0.745,-10.625,101.972,0.481
"9191",0.81,0.549,-11.095,95.002,0.604
"9192",0.875,0.658,-3.641,92.039,0.661
"9193",0.552,0.932,-1.818,85.567,0.705
"9194",0.665,0.91,-4.682,84.099,0.887
"9195",0.826,0.566,-10.747,99.13,0.653
"9196",0.763,0.76,-7.975,87.095,0.599
"9197",0.818,0.629,-6.628,97.407,0.882
"9198",0.725,0.737,-7.453,77.161,0.219
"9199",0.795,0.835,-4.672,92.581,0.799
"9200",0.756,0.781,-8.197,94.118,0.841
"9201",0.79,0.728,-9.221,96.978,0.403
"9202",0.809,0.467,-8.777,89.692,0.78
"9203",0.59,0.672,-11.792,206.247,0.688
"9204",0.822,0.545,-7.933,87.985,0.564
